date,id,temperature,high_temperature,low_temperature,precipitation,hours_of_sunlight,global_irradiance,deepest_snow,amount_of_snowfall,wind_velocity,humidity,atmospheric_pressure,degree_of_cloudiness,weather_06-18,weather_18-06
2014-11-16,abiko,8.3,14.9,1.9,0.0,7.9,,,,1.3,,,,,
2014-11-17,abiko,9.0,13.9,4.2,0.0,4.2,,,,1.2,,,,,
2014-11-18,abiko,10.0,15.6,4.5,0.0,9.0,,,,1.9,,,,,
2014-11-19,abiko,7.8,14.0,3.2,0.0,9.7,,,,1.2,,,,,
2014-11-20,abiko,6.5,11.0,1.7,8.5,0.9,,,,1.3,,,,,
2014-11-21,abiko,9.6,15.9,3.7,0.0,5.7,,,,1.1,,,,,
2014-11-22,abiko,11.2,18.0,6.0,0.0,9.1,,,,1.1,,,,,
2014-11-23,abiko,10.8,18.6,5.5,0.0,9.3,,,,1.4,,,,,
2014-11-24,abiko,10.5,14.8,6.6,0.0,1.9,,,,1.1,,,,,
2014-11-25,abiko,9.3,11.0,7.3,19.0,0.0,,,,1.8,,,,,
2014-11-26,abiko,7.7,9.5,6.4,34.0,0.0,,,,3.0,,,,,
2014-11-27,abiko,10.1,16.1,5.7,0.0,9.4,,,,1.3,,,,,
2014-11-28,abiko,11.5,16.0,6.2,0.0,2.7,,,,0.8,,,,,
2014-11-29,abiko,11.1,13.4,9.0,5.0,0.0,,,,1.2,,,,,
2014-11-30,abiko,11.8,16.3,7.3,0.5,4.4,,,,1.3,,,,,
2014-12-01,abiko,12.4,13.6,11.0,9.0,0.0,,,,1.4,,,,,
2014-12-02,abiko,9.0,14.0,3.7,0.5,7.1,,,,2.1,,,,,
2014-12-03,abiko,7.3,12.5,1.6,0.0,9.3,,,,2.6,,,,,
2014-12-04,abiko,7.6,12.2,4.4,4.5,0.0,,,,1.4,,,,,
2014-12-05,abiko,6.0,11.5,1.4,0.0,5.1,,,,1.4,,,,,
2014-12-06,abiko,2.9,7.8,-1.8,0.0,8.9,,,,1.3,,,,,
2014-12-07,abiko,3.4,9.5,-2.2,0.0,9.4,,,,1.4,,,,,
2014-12-08,abiko,4.6,11.2,0.0,0.0,8.9,,,,1.1,,,,,
2014-12-09,abiko,5.2,12.0,-1.0,0.0,9.1,,,,2.1,,,,,
2014-12-10,abiko,5.1,9.5,-0.8,0.0,6.4,,,,1.1,,,,,
2014-12-11,abiko,6.7,15.6,3.6,6.5,0.0,,,,1.5,,,,,
2014-12-12,abiko,7.3,10.4,3.3,0.0,1.5,,,,1.1,,,,,
2014-12-13,abiko,4.7,12.4,-0.8,0.0,8.3,,,,1.6,,,,,
2014-12-14,abiko,2.0,8.4,-2.6,0.0,8.1,,,,1.1,,,,,
2014-12-15,abiko,2.5,9.2,-3.9,0.0,8.6,,,,1.5,,,,,
2014-12-16,abiko,2.6,5.2,0.8,16.0,0.5,,,,1.9,,,,,
2014-12-17,abiko,3.9,8.4,-0.6,0.0,5.4,,,,3.1,,,,,
2014-12-18,abiko,2.6,7.0,-1.7,0.0,9.5,,,,3.8,,,,,
2014-12-19,abiko,2.2,8.7,-3.7,0.0,9.4,,,,1.3,,,,,
2014-12-20,abiko,3.7,6.9,1.0,19.0,0.2,,,,1.5,,,,,
2014-12-21,abiko,6.6,11.7,1.5,0.0,5.1,,,,1.1,,,,,
2014-12-22,abiko,5.6,10.6,0.7,0.0,8.3,,,,2.0,,,,,
2014-12-23,abiko,4.8,9.9,-0.1,0.0,8.8,,,,2.3,,,,,
2014-12-24,abiko,2.1,9.0,-2.5,0.0,6.4,,,,1.1,,,,,
2014-12-25,abiko,3.2,10.4,-2.0,0.0,5.1,,,,1.5,,,,,
2014-12-26,abiko,2.6,8.0,-4.1,0.0,9.3,,,,2.0,,,,,
2014-12-27,abiko,1.7,7.6,-3.6,0.0,9.3,,,,1.5,,,,,
2014-12-28,abiko,0.8,6.5,-5.0,0.0,3.9,,,,1.0,,,,,
2014-12-29,abiko,3.0,5.1,1.3,10.5,0.0,,,,1.2,,,,,
2014-12-30,abiko,3.5,10.4,-1.2,0.0,8.2,,,,1.1,,,,,
2014-12-31,abiko,5.6,12.4,-1.9,0.0,8.9,,,,1.6,,,,,
2015-01-01,abiko,2.4,6.2,-1.4,0.0,1.1,,,,2.2,,,,,
2015-01-02,abiko,0.8,6.6,-4.0,0.0,4.9,,,,1.7,,,,,
2015-01-03,abiko,2.5,7.6,-2.5,0.0,9.4,,,,2.7,,,,,
2015-01-04,abiko,1.3,8.3,-3.2,0.0,6.1,,,,1.0,,,,,
2015-01-05,abiko,3.5,11.2,-3.2,0.0,9.3,,,,1.1,,,,,
2015-01-06,abiko,9.2,15.9,2.1,4.0,0.2,,,,3.3,,,,,
2015-01-07,abiko,4.7,9.2,1.6,0.0,7.0,,,,3.4,,,,,
2015-01-08,abiko,4.9,9.6,1.4,0.0,9.4,,,,3.8,,,,,
2015-01-09,abiko,5.3,9.6,2.2,0.0,9.4,,,,4.0,,,,,
2015-01-10,abiko,5.5,9.8,2.6,0.0,9.5,,,,3.7,,,,,
2015-01-11,abiko,4.1,10.4,-2.1,0.0,9.4,,,,1.6,,,,,
2015-01-12,abiko,3.7,8.4,-0.8,0.0,9.6,,,,2.9,,,,,
2015-01-13,abiko,3.2,10.2,-4.0,0.0,9.5,,,,1.4,,,,,
2015-01-14,abiko,3.9,10.1,-3.5,0.0,6.9,,,,0.9,,,,,
2015-01-15,abiko,4.8,6.8,2.8,40.5,0.0,,,,2.1,,,,,
2015-01-16,abiko,6.9,11.4,1.5,0.0,7.6,,,,1.9,,,,,
2015-01-17,abiko,5.0,10.8,0.2,0.0,8.8,,,,3.3,,,,,
2015-01-18,abiko,2.9,8.8,-2.0,0.0,9.7,,,,3.3,,,,,
2015-01-19,abiko,3.8,11.0,-2.6,0.0,9.2,,,,1.6,,,,,
2015-01-20,abiko,4.8,10.0,-0.8,0.0,9.7,,,,2.9,,,,,
2015-01-21,abiko,0.8,1.9,-1.2,6.0,0.0,,,,1.8,,,,,
2015-01-22,abiko,3.5,4.9,1.6,6.5,0.0,,,,1.5,,,,,
2015-01-23,abiko,6.1,11.7,1.9,11.5,6.4,,,,3.0,,,,,
2015-01-24,abiko,3.4,8.6,-0.8,0.0,4.3,,,,1.3,,,,,
2015-01-25,abiko,4.3,11.4,-2.3,0.0,7.4,,,,1.4,,,,,
2015-01-26,abiko,7.6,12.4,4.5,0.0,3.4,,,,1.5,,,,,
2015-01-27,abiko,9.0,16.3,3.9,17.0,5.5,,,,2.0,,,,,
2015-01-28,abiko,2.9,7.3,-2.1,1.0,5.6,,,,2.1,,,,,
2015-01-29,abiko,1.5,6.8,-4.0,0.0,7.5,,,,1.3,,,,,
2015-01-30,abiko,1.5,2.7,0.0,12.5,0.0,,,,2.1,,,,,
2015-01-31,abiko,4.0,9.5,-1.3,0.0,10.0,,,,3.8,,,,,
2015-02-01,abiko,3.0,7.0,0.3,0.0,10.2,,,,4.1,,,,,
2015-02-02,abiko,3.4,8.3,-0.9,0.0,10.1,,,,2.5,,,,,
2015-02-03,abiko,1.4,7.6,-4.4,0.0,10.1,,,,1.0,,,,,
2015-02-04,abiko,2.8,8.6,-3.1,0.0,6.7,,,,1.3,,,,,
2015-02-05,abiko,1.4,2.6,0.3,6.0,0.0,,,,1.4,,,,,
2015-02-06,abiko,3.3,10.6,-1.9,0.0,9.8,,,,1.7,,,,,
2015-02-07,abiko,3.0,8.9,-3.6,1.0,4.2,,,,1.3,,,,,
2015-02-08,abiko,2.6,5.6,-0.5,7.5,0.1,,,,1.3,,,,,
2015-02-09,abiko,1.0,5.0,-1.8,0.0,2.7,,,,2.0,,,,,
2015-02-10,abiko,1.2,7.9,-4.9,0.0,10.2,,,,1.4,,,,,
2015-02-11,abiko,3.2,10.8,-3.6,0.0,9.9,,,,1.2,,,,,
2015-02-12,abiko,4.6,12.4,-1.4,0.0,9.3,,,,1.3,,,,,
2015-02-13,abiko,3.3,9.5,-0.7,0.0,8.6,,,,2.9,,,,,
2015-02-14,abiko,3.7,8.7,-0.7,0.0,10.5,,,,3.5,,,,,
2015-02-15,abiko,4.0,10.0,-2.1,0.0,10.3,,,,3.8,,,,,
2015-02-16,abiko,4.9,12.3,-0.1,0.0,10.4,,,,2.1,,,,,
2015-02-17,abiko,2.5,5.4,-1.5,2.0,0.0,,,,1.2,,,,,
2015-02-18,abiko,2.4,3.6,0.7,18.0,0.0,,,,2.2,,,,,
2015-02-19,abiko,4.3,11.2,-1.0,0.0,9.1,,,,1.7,,,,,
2015-02-20,abiko,3.7,9.0,-0.9,0.0,4.6,,,,1.3,,,,,
2015-02-21,abiko,3.1,9.4,-2.6,0.0,9.2,,,,1.5,,,,,
2015-02-22,abiko,4.9,7.4,2.3,1.0,0.0,,,,1.0,,,,,
2015-02-23,abiko,8.6,17.0,5.3,14.0,1.6,,,,1.6,,,,,
2015-02-24,abiko,7.1,11.8,4.1,0.0,1.0,,,,1.3,,,,,
2015-02-25,abiko,7.3,11.0,5.4,0.0,1.6,,,,1.6,,,,,
2015-02-26,abiko,5.7,7.1,4.6,16.5,0.0,,,,1.6,,,,,
2015-02-27,abiko,6.3,12.8,1.0,0.0,8.1,,,,2.7,,,,,
2015-02-28,abiko,5.7,11.1,2.0,0.0,10.2,,,,2.6,,,,,
2015-03-01,abiko,5.9,10.1,2.6,24.5,0.0,,,,1.9,,,,,
2015-03-02,abiko,7.6,11.7,1.6,0.0,10.9,,,,3.4,,,,,
2015-03-03,abiko,4.3,6.8,1.2,0.5,0.0,,,,1.3,,,,,
2015-03-04,abiko,8.5,16.8,2.8,14.0,7.9,,,,2.1,,,,,
2015-03-05,abiko,7.7,13.0,1.9,0.0,9.7,,,,1.7,,,,,
2015-03-06,abiko,6.1,10.3,2.9,0.5,4.3,,,,1.8,,,,,
2015-03-07,abiko,5.2,7.2,3.6,2.5,0.0,,,,1.8,,,,,
2015-03-08,abiko,7.5,11.1,5.1,4.0,0.1,,,,2.1,,,,,
2015-03-09,abiko,8.3,9.5,7.2,24.5,0.0,,,,2.0,,,,,
2015-03-10,abiko,7.0,12.5,1.3,5.0,4.7,,,,3.9,,,,,
2015-03-11,abiko,4.6,10.6,-3.4,0.0,8.9,,,,2.6,,,,,
2015-03-12,abiko,7.2,13.2,-0.2,0.0,9.8,,,,2.5,,,,,
2015-03-13,abiko,7.2,13.5,-0.6,0.0,11.0,,,,2.0,,,,,
2015-03-14,abiko,6.3,12.4,0.9,0.0,5.3,,,,1.4,,,,,
2015-03-15,abiko,5.9,11.6,1.7,0.0,2.0,,,,1.1,,,,,
2015-03-16,abiko,9.7,15.5,4.3,4.0,2.7,,,,1.2,,,,,
2015-03-17,abiko,13.0,21.4,6.8,0.5,10.1,,,,1.5,,,,,
2015-03-18,abiko,12.4,19.1,7.5,0.0,6.2,,,,1.5,,,,,
2015-03-19,abiko,10.1,12.3,9.1,8.0,0.0,,,,1.5,,,,,
2015-03-20,abiko,9.3,12.5,6.5,0.0,1.4,,,,1.9,,,,,
2015-03-21,abiko,8.4,12.9,4.0,0.0,4.9,,,,1.5,,,,,
2015-03-22,abiko,11.2,18.1,3.0,0.0,10.2,,,,2.2,,,,,
2015-03-23,abiko,8.0,14.6,1.6,0.0,5.3,,,,1.6,,,,,
2015-03-24,abiko,6.7,12.6,1.1,0.0,11.4,,,,3.8,,,,,
2015-03-25,abiko,7.0,12.6,1.1,0.0,11.6,,,,3.0,,,,,
2015-03-26,abiko,6.9,13.8,1.4,0.0,11.8,,,,1.6,,,,,
2015-03-27,abiko,10.4,19.3,0.0,0.0,11.9,,,,2.0,,,,,
2015-03-28,abiko,11.7,19.9,3.5,0.0,7.8,,,,1.8,,,,,
2015-03-29,abiko,12.9,19.9,6.3,0.0,5.4,,,,2.3,,,,,
2015-03-30,abiko,13.5,22.5,5.8,0.0,11.4,,,,1.6,,,,,
2015-03-31,abiko,14.2,21.2,6.4,0.0,11.2,,,,3.1,,,,,
2015-04-01,abiko,11.5,16.7,6.7,6.5,0.0,,,,1.7,,,,,
2015-04-02,abiko,9.9,15.8,4.8,0.0,11.4,,,,2.3,,,,,
2015-04-03,abiko,15.4,18.4,9.0,0.5,0.0,,,,4.3,,,,,
2015-04-04,abiko,11.1,16.9,8.6,0.5,0.0,,,,2.4,,,,,
2015-04-05,abiko,9.5,10.9,7.8,4.0,0.0,,,,1.0,,,,,
2015-04-06,abiko,14.4,23.8,8.5,0.0,7.9,,,,1.7,,,,,
2015-04-07,abiko,8.7,11.9,6.3,3.5,0.0,,,,2.0,,,,,
2015-04-08,abiko,3.4,7.2,1.6,17.0,0.0,,,,2.2,,,,,
2015-04-09,abiko,5.9,11.4,2.6,0.0,7.1,,,,2.0,,,,,
2015-04-10,abiko,6.7,11.2,1.9,8.0,0.0,,,,1.2,,,,,
2015-04-11,abiko,10.2,14.4,7.7,8.0,0.0,,,,1.8,,,,,
2015-04-12,abiko,10.3,15.5,5.2,0.0,8.6,,,,1.7,,,,,
2015-04-13,abiko,8.9,9.8,7.3,30.5,0.0,,,,2.1,,,,,
2015-04-14,abiko,11.3,13.5,9.0,22.0,0.0,,,,1.4,,,,,
2015-04-15,abiko,14.0,20.1,7.8,3.5,10.0,,,,3.4,,,,,
2015-04-16,abiko,14.9,23.3,5.5,0.0,10.4,,,,1.9,,,,,
2015-04-17,abiko,13.5,21.9,6.9,36.5,4.7,,,,2.1,,,,,
2015-04-18,abiko,12.1,17.9,4.1,0.0,11.5,,,,3.0,,,,,
2015-04-19,abiko,12.9,16.6,7.6,0.0,0.7,,,,1.0,,,,,
2015-04-20,abiko,18.0,21.6,12.1,10.0,0.4,,,,4.1,,,,,
2015-04-21,abiko,15.6,20.1,11.0,1.0,0.0,,,,2.4,,,,,
2015-04-22,abiko,14.5,20.9,8.5,2.0,7.3,,,,1.7,,,,,
2015-04-23,abiko,16.1,22.7,10.3,0.0,10.6,,,,1.8,,,,,
2015-04-24,abiko,17.4,23.8,12.0,0.0,7.2,,,,2.6,,,,,
2015-04-25,abiko,14.5,19.9,9.5,0.0,7.6,,,,1.9,,,,,
2015-04-26,abiko,15.9,23.6,7.4,0.0,12.4,,,,1.9,,,,,
2015-04-27,abiko,18.1,25.3,10.1,0.0,12.4,,,,2.0,,,,,
2015-04-28,abiko,19.7,27.2,13.4,0.0,11.0,,,,2.3,,,,,
2015-04-29,abiko,18.5,23.8,13.0,0.0,7.5,,,,2.0,,,,,
2015-04-30,abiko,17.4,23.4,12.0,0.0,8.3,,,,1.8,,,,,
2015-05-01,abiko,18.8,26.5,11.5,0.0,12.7,,,,1.5,,,,,
2015-05-02,abiko,18.9,25.1,12.6,0.0,12.1,,,,1.5,,,,,
2015-05-03,abiko,19.5,27.0,14.2,0.0,7.8,,,,1.8,,,,,
2015-05-04,abiko,20.8,25.5,17.5,0.0,8.3,,,,4.1,,,,,
2015-05-05,abiko,16.3,19.9,10.1,0.0,6.1,,,,2.4,,,,,
2015-05-06,abiko,16.5,24.2,7.6,0.0,9.9,,,,1.7,,,,,
2015-05-07,abiko,17.7,24.1,13.6,0.0,4.3,,,,1.2,,,,,
2015-05-08,abiko,18.7,25.0,13.5,0.0,9.4,,,,1.7,,,,,
2015-05-09,abiko,16.6,20.8,14.5,0.0,0.0,,,,1.5,,,,,
2015-05-10,abiko,17.7,25.5,10.1,0.0,9.1,,,,2.4,,,,,
2015-05-11,abiko,15.3,23.6,6.8,0.0,11.8,,,,1.9,,,,,
2015-05-12,abiko,19.0,22.2,14.6,23.0,2.0,,,,4.6,,,,,
2015-05-13,abiko,21.4,26.1,17.7,0.0,11.8,,,,3.4,,,,,
2015-05-14,abiko,21.3,27.4,15.2,0.0,10.6,,,,2.4,,,,,
2015-05-15,abiko,21.1,27.0,14.8,0.0,9.0,,,,2.3,,,,,
2015-05-16,abiko,19.7,21.3,18.1,4.0,0.3,,,,1.7,,,,,
2015-05-17,abiko,20.9,27.7,17.0,0.0,10.7,,,,1.8,,,,,
2015-05-18,abiko,21.0,26.9,14.8,0.0,6.7,,,,2.3,,,,,
2015-05-19,abiko,18.5,21.3,16.2,9.5,0.0,,,,1.4,,,,,
2015-05-20,abiko,20.4,24.5,16.9,0.5,9.6,,,,1.9,,,,,
2015-05-21,abiko,18.0,23.9,13.0,20.0,10.6,,,,2.0,,,,,
2015-05-22,abiko,19.3,25.2,13.8,0.0,11.6,,,,3.0,,,,,
2015-05-23,abiko,20.5,28.3,13.5,0.0,10.6,,,,1.9,,,,,
2015-05-24,abiko,20.5,25.2,16.2,0.0,7.0,,,,2.2,,,,,
2015-05-25,abiko,18.9,23.7,14.4,0.0,6.9,,,,1.7,,,,,
2015-05-26,abiko,21.3,28.6,15.3,0.0,12.0,,,,1.6,,,,,
2015-05-27,abiko,21.4,27.4,16.3,0.0,12.6,,,,2.4,,,,,
2015-05-28,abiko,20.5,26.9,16.8,0.0,3.5,,,,1.8,,,,,
2015-05-29,abiko,19.4,22.0,17.6,8.0,0.0,,,,1.9,,,,,
2015-05-30,abiko,22.4,29.1,17.8,0.0,10.0,,,,2.0,,,,,
2015-05-31,abiko,23.5,30.4,18.5,0.0,10.4,,,,1.9,,,,,
2015-06-01,abiko,21.8,27.3,18.1,0.0,9.9,,,,2.2,,,,,
2015-06-02,abiko,22.7,28.9,16.6,0.0,8.8,,,,2.3,,,,,
2015-06-03,abiko,20.9,22.4,19.6,13.0,0.0,,,,1.7,,,,,
2015-06-04,abiko,21.8,27.3,15.5,0.0,12.7,,,,2.9,,,,,
2015-06-05,abiko,17.3,22.5,13.1,22.0,2.7,,,,1.3,,,,,
2015-06-06,abiko,16.3,21.2,12.8,19.0,3.2,,,,1.9,,,,,
2015-06-07,abiko,19.5,25.1,14.2,0.0,8.3,,,,1.7,,,,,
2015-06-08,abiko,20.1,25.2,15.2,0.0,7.1,,,,2.2,,,,,
2015-06-09,abiko,18.9,21.3,17.2,22.5,0.0,,,,1.7,,,,,
2015-06-10,abiko,21.6,28.2,16.3,0.0,10.4,,,,1.6,,,,,
2015-06-11,abiko,22.3,28.1,16.8,0.0,7.3,,,,1.7,,,,,
2015-06-12,abiko,20.6,23.5,19.0,4.0,0.1,,,,1.4,,,,,
2015-06-13,abiko,23.2,29.5,18.7,0.0,4.9,,,,1.8,,,,,
2015-06-14,abiko,22.4,26.9,19.8,0.0,1.4,,,,2.0,,,,,
2015-06-15,abiko,23.9,31.0,18.2,0.0,12.0,,,,1.5,,,,,
2015-06-16,abiko,22.5,26.7,19.9,0.0,1.8,,,,1.3,,,,,
2015-06-17,abiko,21.8,26.6,19.6,0.0,4.5,,,,1.8,,,,,
2015-06-18,abiko,20.6,24.2,18.3,1.5,1.4,,,,2.0,,,,,
2015-06-19,abiko,18.5,21.6,16.9,7.0,0.0,,,,1.8,,,,,
2015-06-20,abiko,20.9,27.5,16.4,0.0,10.7,,,,1.9,,,,,
2015-06-21,abiko,19.5,23.1,17.3,17.0,0.1,,,,1.1,,,,,
2015-06-22,abiko,21.4,26.7,16.9,0.0,5.8,,,,1.4,,,,,
2015-06-23,abiko,22.1,29.9,18.3,15.5,5.6,,,,1.7,,,,,
2015-06-24,abiko,22.7,29.0,17.3,0.0,11.6,,,,1.6,,,,,
2015-06-25,abiko,22.8,27.4,19.4,0.0,6.4,,,,1.8,,,,,
2015-06-26,abiko,21.3,25.4,18.0,8.0,0.1,,,,1.5,,,,,
2015-06-27,abiko,22.0,24.1,20.1,5.5,0.0,,,,1.0,,,,,
2015-06-28,abiko,21.1,28.0,17.1,1.5,5.8,,,,2.3,,,,,
2015-06-29,abiko,20.2,26.0,16.6,0.0,8.8,,,,1.9,,,,,
2015-06-30,abiko,21.0,25.1,16.2,0.0,2.6,,,,1.8,,,,,
2015-07-01,abiko,20.0,22.0,18.8,7.0,0.0,,,,1.4,,,,,
2015-07-02,abiko,21.8,25.3,19.4,3.0,0.6,,,,1.6,,,,,
2015-07-03,abiko,21.3,22.7,20.4,50.5,0.0,,,,1.6,,,,,
2015-07-04,abiko,21.7,25.6,19.7,11.5,0.1,,,,1.5,,,,,
2015-07-05,abiko,19.1,20.3,18.2,30.0,0.0,,,,0.9,,,,,
2015-07-06,abiko,19.1,20.7,18.3,13.5,0.0,,,,1.0,,,,,
2015-07-07,abiko,20.8,24.7,18.2,0.0,0.0,,,,1.0,,,,,
2015-07-08,abiko,21.3,26.1,18.1,11.5,0.0,,,,1.2,,,,,
2015-07-09,abiko,18.7,20.0,18.0,6.0,0.0,,,,1.2,,,,,
2015-07-10,abiko,21.8,28.9,17.4,0.0,6.2,,,,1.2,,,,,
2015-07-11,abiko,24.6,31.7,19.6,0.0,9.0,,,,1.7,,,,,
2015-07-12,abiko,26.0,32.8,20.2,0.0,11.3,,,,1.7,,,,,
2015-07-13,abiko,27.7,32.4,23.3,0.0,11.1,,,,3.8,,,,,
2015-07-14,abiko,28.3,32.5,25.2,0.0,13.0,,,,5.0,,,,,
2015-07-15,abiko,28.1,34.0,24.3,0.0,12.0,,,,3.2,,,,,
2015-07-16,abiko,26.2,28.8,23.7,14.0,0.5,,,,3.1,,,,,
2015-07-17,abiko,26.1,29.7,23.0,2.5,4.0,,,,3.8,,,,,
2015-07-18,abiko,26.6,30.1,25.1,0.0,3.4,,,,4.3,,,,,
2015-07-19,abiko,27.9,33.7,23.7,0.0,10.2,,,,2.7,,,,,
2015-07-20,abiko,27.6,33.5,24.0,0.0,9.5,,,,1.8,,,,,
2015-07-21,abiko,27.3,33.7,23.0,0.0,11.2,,,,2.3,,,,,
2015-07-22,abiko,27.5,31.3,24.2,0.0,13.4,,,,4.5,,,,,
2015-07-23,abiko,26.3,30.1,24.2,3.0,2.9,,,,3.5,,,,,
2015-07-24,abiko,26.5,33.6,23.3,12.5,6.5,,,,1.2,,,,,
2015-07-25,abiko,28.2,34.0,23.5,0.0,10.1,,,,1.3,,,,,
2015-07-26,abiko,28.9,35.6,24.2,0.0,10.5,,,,1.5,,,,,
2015-07-27,abiko,28.3,34.8,22.8,0.0,12.8,,,,1.5,,,,,
2015-07-28,abiko,26.8,32.6,23.2,0.0,7.4,,,,1.9,,,,,
2015-07-29,abiko,26.9,30.6,24.1,0.0,2.4,,,,1.5,,,,,
2015-07-30,abiko,27.9,33.3,23.8,0.0,7.4,,,,1.5,,,,,
2015-07-31,abiko,28.9,35.5,23.6,0.0,11.8,,,,1.3,,,,,
2015-08-01,abiko,29.7,36.7,25.5,0.0,8.2,,,,1.6,,,,,
2015-08-02,abiko,29.7,35.8,25.3,0.0,9.7,,,,1.8,,,,,
2015-08-03,abiko,29.0,35.2,24.3,0.0,10.0,,,,1.8,,,,,
2015-08-04,abiko,29.2,35.1,24.9,0.0,10.2,,,,1.9,,,,,
2015-08-05,abiko,29.6,34.7,25.3,0.0,12.8,,,,2.7,,,,,
2015-08-06,abiko,29.8,35.3,25.7,0.0,12.2,,,,2.1,,,,,
2015-08-07,abiko,28.8,34.9,24.4,0.0,11.4,,,,1.7,,,,,
2015-08-08,abiko,25.7,30.1,22.9,0.0,7.2,,,,2.4,,,,,
2015-08-09,abiko,26.0,31.1,22.7,0.0,6.4,,,,1.7,,,,,
2015-08-10,abiko,27.0,31.9,24.2,4.0,5.0,,,,1.9,,,,,
2015-08-11,abiko,27.5,32.2,23.8,0.0,9.5,,,,1.8,,,,,
2015-08-12,abiko,27.1,33.8,23.2,0.0,5.2,,,,1.4,,,,,
2015-08-13,abiko,26.2,29.8,23.9,0.0,1.0,,,,1.8,,,,,
2015-08-14,abiko,24.6,29.4,22.6,43.0,2.9,,,,1.7,,,,,
2015-08-15,abiko,26.3,32.2,22.5,0.5,7.7,,,,1.6,,,,,
2015-08-16,abiko,25.7,29.2,23.6,2.5,2.9,,,,1.6,,,,,
2015-08-17,abiko,25.0,27.1,23.9,25.0,0.2,,,,2.5,,,,,
2015-08-18,abiko,26.9,29.9,24.1,0.0,3.1,,,,2.9,,,,,
2015-08-19,abiko,26.0,30.8,23.3,0.0,5.8,,,,1.6,,,,,
2015-08-20,abiko,24.5,26.6,23.1,3.5,0.4,,,,1.1,,,,,
2015-08-21,abiko,24.9,29.3,23.0,0.0,0.9,,,,1.6,,,,,
2015-08-22,abiko,28.0,33.0,23.8,0.0,8.7,,,,2.2,,,,,
2015-08-23,abiko,25.0,29.2,22.5,0.0,5.6,,,,2.3,,,,,
2015-08-24,abiko,22.9,26.8,20.1,0.0,4.9,,,,2.2,,,,,
2015-08-25,abiko,20.5,23.7,18.1,0.5,0.4,,,,2.0,,,,,
2015-08-26,abiko,20.2,23.4,17.7,26.5,0.0,,,,2.0,,,,,
2015-08-27,abiko,21.9,24.8,19.6,0.0,0.6,,,,1.5,,,,,
2015-08-28,abiko,20.7,21.9,19.2,1.0,0.0,,,,2.1,,,,,
2015-08-29,abiko,19.8,20.8,18.9,3.5,0.0,,,,1.7,,,,,
2015-08-30,abiko,20.3,21.5,19.4,2.0,0.0,,,,1.1,,,,,
2015-08-31,abiko,21.3,24.1,20.1,1.0,0.0,,,,1.2,,,,,
2015-09-01,abiko,23.2,26.8,20.3,1.5,0.2,,,,1.2,,,,,
2015-09-02,abiko,25.8,29.8,23.5,4.0,5.6,,,,3.3,,,,,
2015-09-03,abiko,24.5,28.2,21.6,0.5,1.8,,,,1.7,,,,,
2015-09-04,abiko,24.6,30.1,21.7,5.0,6.3,,,,1.8,,,,,
2015-09-05,abiko,23.3,28.3,20.5,0.0,3.6,,,,1.5,,,,,
2015-09-06,abiko,22.9,26.9,20.6,17.0,0.4,,,,1.6,,,,,
2015-09-07,abiko,21.4,22.8,19.8,19.5,0.0,,,,1.8,,,,,
2015-09-08,abiko,19.8,20.5,19.1,34.0,0.0,,,,1.9,,,,,
2015-09-09,abiko,23.3,25.7,19.9,52.5,0.0,,,,3.2,,,,,
2015-09-10,abiko,21.7,24.1,20.5,115.0,0.0,,,,1.5,,,,,
2015-09-11,abiko,22.8,27.5,19.9,0.5,8.8,,,,1.6,,,,,
2015-09-12,abiko,23.5,29.3,18.7,0.0,5.7,,,,1.5,,,,,
2015-09-13,abiko,23.4,27.8,20.1,0.0,3.2,,,,2.4,,,,,
2015-09-14,abiko,21.5,25.5,17.9,0.0,7.1,,,,1.8,,,,,
2015-09-15,abiko,20.1,25.2,16.2,0.0,5.9,,,,1.6,,,,,
2015-09-16,abiko,20.0,24.1,17.5,2.5,0.7,,,,1.3,,,,,
2015-09-17,abiko,17.3,18.5,15.9,52.5,0.0,,,,1.9,,,,,
2015-09-18,abiko,20.1,23.7,17.3,8.0,0.4,,,,1.1,,,,,
2015-09-19,abiko,22.7,28.1,19.9,0.5,4.3,,,,1.2,,,,,
2015-09-20,abiko,21.3,26.5,17.3,0.0,7.2,,,,1.3,,,,,
2015-09-21,abiko,20.5,26.4,15.8,0.0,7.4,,,,1.4,,,,,
2015-09-22,abiko,20.5,26.9,16.5,0.0,11.3,,,,1.4,,,,,
2015-09-23,abiko,20.1,26.3,15.8,0.0,8.6,,,,1.2,,,,,
2015-09-24,abiko,19.1,22.6,15.1,0.5,1.4,,,,1.2,,,,,
2015-09-25,abiko,17.6,19.4,16.4,17.5,0.0,,,,2.0,,,,,
2015-09-26,abiko,19.5,22.4,16.6,3.0,0.0,,,,1.3,,,,,
2015-09-27,abiko,20.3,23.1,18.5,2.0,1.7,,,,1.1,,,,,
2015-09-28,abiko,22.1,28.3,17.5,0.0,10.0,,,,1.4,,,,,
2015-09-29,abiko,21.3,26.2,17.6,0.0,7.3,,,,1.4,,,,,
2015-09-30,abiko,18.4,23.9,14.0,0.0,10.7,,,,1.4,,,,,
2015-10-01,abiko,18.6,22.7,13.6,4.5,3.0,,,,2.5,,,,,
2015-10-02,abiko,22.2,28.1,17.2,41.5,3.3,,,,3.3,,,,,
